Id,Title,Field_common_malay_title,Field_common_mandarin_title,Body,Field_common_malay_description,Field_common_mandarin_descriptio,Brand,Duty Free,Field_product_image,Category,Sub Category,Image,Field_new_arrival,Field_original_price,Field_old_price,Field_product_offer,Product Code,Field_best_seller,Field_promotions,Level,Field_created_date,Field_updated_date,Field_products_published,Field_promotion_title,Field_malay_promotion_title,Field_mandarin_promotion_title,Status,Created At,Updated At,Field_airport,Field_store_location,Field_product_terms_conditions,Field_malay_terms_and_conditions,Field_mandarin_terms_and_conditi
209,RUN WILD EDT 50ML,,,"<p>Experience Run Wild Davidoff, the new Eau de Toilette for men. Discover the freshness from the wild, inspired by wide-open spaces. Run Wild, a callback to breathtaking nature, strength and masculine elegance.</p>
",,,DAVIDOFF,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/RUN%20WILD%20EDT%2050ML.jpg,No,236,,,10187032,No,No,,,,,,,,False,2024-08-06 20:08:12,2025-01-21 13:01:49,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
208,RUN WILD WOMAN EDP 50ML,,,"<p>Discover Run Wild Davidoff, the new Eau de Parfum for women. Discover a feminine fragrance inspired by the preciousness of nature. Run Wild, a callback to breathtaking nature, precious and floral sensuality.</p>
",,,DAVIDOFF,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/RUN%20WILD%20WOMAN%20EDP%2050ML.jpg,No,236,,,10187036,No,No,,,,,,,,False,2024-08-06 20:08:58,2025-01-21 13:01:49,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
207,RUN WILD WOMAN EDP 100ML,,,"<p>Discover Run Wild Davidoff, the new Eau de Parfum for women. Discover a feminine fragrance inspired by the preciousness of nature. Run Wild, a callback to breathtaking nature, precious and floral sensuality.</p>
",,,DAVIDOFF,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/RUN%20WILD%20WOMAN%20EDP%20100ML.jpg,No,323,,,10187037,No,No,,,,,,,,False,2024-08-06 20:08:03,2025-01-21 13:01:49,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
206,COOL WATER WOMAN WAVE EDT 50ML,,,"<p>Experience Cool Water Woman Wave, Eau de Toilette from Davidoff. Discover a fragrance for women inspired by the sensuality of the sea. Cool Water Woman Wave, a seductive celebration of femininity, energy and surf spirit.</p>
",,,DAVIDOFF,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/COOL%20WATER%20WOMAN%20WAVE%20EDT%2050ML.jpg,No,203,,,10171556,No,No,,,,,,,,False,2024-08-06 20:08:29,2025-01-21 13:01:49,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
205,FOR HER FEVER EDP 100ML,,,"<p>Jimmy Choo Fever, an addictive fragrance celebrating a new facet of the Jimmy Choo woman, an innate extrovert with a playful energy and sense of fun. Effortlessly glamourous and instinctively seductive, no one’s going to get in her way. A hypnotic play on contrasts between floral and gourmand, Jimmy Choo Fever is an addictive new scent that carries its wearer into the night, leaving an addictive sensual trail behind her.</p>
",,,JIMMY CHOO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HER%20FEVER%20EDP%20100ML.jpg,No,509,,,10180759,No,No,,,,,,,,True,2024-08-06 20:08:06,2025-05-20 09:05:20,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
204,L.12.12 FRENCH PANACHE POUR ELLE EDT 90ML,,,"<p>Elegant with a playful twist, Lacoste L.12.12 French Panache Pour Elle is a fruity, vibrant fragrance for women. A fruity, luminous fragrance for women, it vibrates with the brightness of Blackcurrant, Bergamot and Pink Pepper. A bubbly Champagne Rosé accord sparkles at its heart, embraced by Jasmine Sambac and Rose Essential™. A modern mix of Patchouli, Blond Woods and Musks shimmers in the dry down. Play with panache!</p>
",,,LACOSTE,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L.12.12%20FRENCH%20PANACHE%20POUR%20ELLE%20EDT%2090ML.jpg,No,301,,,10185670,No,No,,,,,,,,False,2024-08-06 20:08:46,2025-01-21 16:01:14,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
203,L'HOMME LACOSTE TIMELESS EDT 100ML,,,"<p>A lasting expression of masculine elegance, L’Homme Lacoste Timeless Eau de Toilette reivents the iconic freshness of the original fragrance, with energetic bursts of spices sustained by refined woods, amber and musks.</p>
",,,LACOSTE,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L%27HOMME%20LACOSTE%20TIMELESS%20EDT%20100ML.jpg,No,343,,,10193383,No,No,,,,,,,,False,2024-08-06 20:08:15,2025-01-21 15:01:34,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
202,EAU DE LACOSTE L.12.12 POUR ELLE EAU FRAICHE EDT 90ML,,,"<p>Inspired by the iconic L.12.12 polo shirt created by René Lacoste in 1933, the namesake fragrance line is instantly recognizable by its sleek, rounded bottles adorned with the crocodile logo.</p>
",,,LACOSTE,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/EAU%20DE%20LACOSTE%20L.12.12%20POUR%20ELLE%20EAU%20FRAICHE%20EDT%2090ML.jpg,No,293,,,10181431,No,No,,,,,,,,False,2024-08-06 20:08:13,2025-01-21 15:01:34,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
201,EAU DE LACOSTE L.12.12 POUR ELLE MAGNETIC EDP 60ML,,,"<p>Charm and elegance are best when they come naturally and effortlessly. But for special moments we want to bring forward and enrich our best attributes. The two new Eau de Lacoste L.12.12 Magnetic fragrances will do exactly that - enhance your own allure.</p>
",,,LACOSTE,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/EAU%20DE%20LACOSTE%20L.12.12%20POUR%20ELLE%20MAGNETIC%20EDP%2060ML.jpg,No,378,,,10158697,No,No,,,,,,,,False,2024-08-06 19:08:29,2025-01-21 15:01:34,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
200,FOR HER MODERN PRINCESS EAU SENSUELLE EDT 60ML,,,"<p>Modern Princess Eau Sensuelle reveals a new facet. This skin fragrance is a more intimate invitation. The fragrance blends the velvety softness of the Vine Peach with the sparkling sensuality of Peony and Jasmine petals.</p>
",,,LANVIN,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HER%20MODERN%20PRINCESS%20EAU%20SENSUELLE%20EDT%2060ML.jpg,No,241,,,10171514,No,No,,,,,,,,False,2024-08-06 19:08:18,2025-05-19 17:05:50,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
199,FOR HER JEANNE EDP 100ML,,,"<p>Jeanne Lanvin, an encounter, a delicious, magical olfactory meeting based on berries. Jeanne Lanvin elegantly and lightly embodies the Lanvin woman, who is decidedly young and romantic. The quintessence of femininity.</p>
",,,LANVIN,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HER%20JEANNE%20EDP%20100ML.jpg,No,380,,,10010583,No,No,,,,,,,,False,2024-08-06 19:08:17,2025-05-19 17:05:45,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
198,L'EAU ROSEE EDT 100ML,,,"<p>The Miu Miu girl understands and identifies with the idiom, “Girls just wanna have fun"". Miu Miu L’Eau Rosée Eau de Toilette, trully captures her spirit with its soft floral fragrance created from Lily of the Valley, Cassis buds and Musk.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L%27EAU%20ROSEE%20EDT%20100ML.jpg,No,410,,,10164874,No,No,,,,,,,,False,2024-08-06 19:08:02,2025-05-19 17:05:24,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
197,TWIST EDP 100ML,,,"<p>Miu Miu Twist is the irresistible new fragrance which expresses the joyful essence of Miu Miu. Vibrant apple blossom blends with warm Cedar Wood and Pink Amber in a sensual and surprising scent.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/TWIST%20EDP%20100ML.jpg,No,537,,,10181347,No,No,,,,,,,,False,2024-08-06 19:08:22,2025-01-21 15:01:29,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
196,EAU EDP GIFT SET,,,"<p>Travel Exclusives</p>
<p>Youthful, colorful, sophisticated and unique, the first Miu Miu fragrance captures the spirit of the brand. Miu Miu Eau de Parfum offers a contemporary vision of Lily of the Valley twisted with Akigalawood®, bringing mystery to the subtle sparkle of the floral. The soft, fresh scent is set against a deep woody &amp; peppery background of Akigalawood®. The surprising combination feels natural and timeless in a very contemporary way. Like the fragrance itself, the Miu Miu bottle is a contradiction in terms. The sensual, soft blue-pillowed opaque glass, reminiscent of Miu Miu's signature matelassé, with its white matte cap is simultaneously traditional and pop. The overall effect is youthful and feminine. </p>
<p> This set contains: - Miu Miu Eau de Parfum 100ml - Miu Miu Eau de Parfum 20ml</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/EAU%20EDP%20GIFT%20SET.jpg,No,492,,,10181348,No,No,,,,,,,,False,2024-08-06 19:08:17,2025-01-21 15:01:15,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
195,TWIST SET,,,"<p>This playful fragrance expresses the true essence of Miu Miu. It opens with sparkling Vert de Bergamot and Apple Blossom, which gives way to a warm base of Cedar Wood and a Pink Amber accord. The bottle is a twisted take on Miu Miu’s signature matelassé quilted pattern. Inspired by a vintage perfume flacon, a pink and gold-tone collar and opulently studded glass base create a timeless, glamorous feel. *Miu Miu Twist EDP 100ml *Miu Miu Twist Body Lotion 100ml</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/TWIST%20SET.jpg,No,451,,,10193900,No,No,,,,,,,,False,2024-08-06 19:08:11,2025-01-21 15:01:56,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
194,EDP 50ML,,,"<p>Youthful, colorful, sophisticated and unique, the first Miu Miu fragrance captures the spirit of the brand. The surprising combination of Lily of the Valley and Akigalawood® feels natural and timeless in a very contemporary way.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/EDP%2050ML.jpg,No,399,,,10142252,No,No,,,,,,,,False,2024-08-06 19:08:55,2025-01-21 15:01:42,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
193,L'EAU BLEUE EDP 50ML,,,"<p>L'Eau Bleue captures the light and airy scent of morning dew in Lily of the Valley bells in a fresh and joyful version of Miu Miu Eau de Parfum. Miu Miu L'Eau Bleue fragrance has crisp, green notes with a floral heart.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L%27EAU%20BLEUE%20EDP%2050ML.jpg,No,399,,,10150450,No,No,,,,,,,,False,2024-08-06 19:08:16,2025-01-21 15:01:13,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
192,FLEUR D'ARGENT EDP 100ML,,,"<p>The new Miu Miu Fleur d’Argent Eau de Parfum Absolue is all about preciousness and elegance: the Miu Miu fragrance family grows by exploring a more feminine and sensual facet of the Miu Miu girl - introducing a more mature white flower : Tuberose.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FLEUR%20D%27ARGENT%20EDP%20100ML.jpg,No,497,,,10181345,No,No,,,,,,,,False,2024-08-06 19:08:40,2025-01-21 16:01:11,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
191,L'EAU BLEUE EDP 100ML,,,"<p>L'Eau Bleue captures the light and airy scent of morning dew in Lily of the Valley bells in a fresh and joyful version of Miu Miu Eau de Parfum. Miu Miu L'Eau Bleue fragrance has crisp, green notes with a floral heart.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L%27EAU%20BLEUE%20EDP%20100ML.jpg,No,517,,,10150451,No,No,,,,,,,,False,2024-08-06 19:08:21,2025-01-21 16:01:48,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
190,TWIST EDP 50ML,,,"<p>Miu Miu Twist is the irresistible new fragrance which expresses the joyful essence of Miu Miu. Vibrant apple blossom blends with warm Cedar Wood and Pink Amber in a sensual and surprising scent.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/TWIST%20EDP%2050ML.jpg,No,399,,,10181346,No,No,,,,,,,,False,2024-08-06 19:08:16,2025-01-21 16:01:35,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
189,L'EAU ROSEE EDT 50ML,,,"<p>This playful fragrance expresses the true essence of Miu Miu. It opens with sparkling Vert de Bergamot and Apple Blossom, which gives way to a warm base of Cedar Wood and a Pink Amber accord. The bottle is a twisted take on Miu Miu’s signature matelassé quilted pattern. Inspired by a vintage perfume flacon, a pink and gold-tone collar and opulently studded glass base create a timeless, glamorous feel. *Miu Miu Twist EDP 100ml *Miu Miu Twist Body Lotion 100ml</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L%27EAU%20ROSEE%20EDT%2050ML.jpg,No,361,,,10164873,No,No,,,,,,,,False,2024-08-06 19:08:12,2025-01-21 16:01:19,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
188,FLEUR D'ARGENT EDP 50ML,,,"<p>The new Miu Miu Fleur d’Argent Eau de Parfum Absolue is all about preciousness and elegance: the Miu Miu fragrance family grows by exploring a more feminine and sensual facet of the Miu Miu girl - introducing a more mature white flower : Tuberose.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FLEUR%20D%27ARGENT%20EDP%2050ML.jpg,No,377,,,10181344,No,No,,,,,,,,False,2024-08-06 19:08:08,2025-01-21 16:01:02,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
187,FLEUR D'ARGENT EDP ABSOLUE 50ML,,,"<p>Miu Miu Fleur d’Argent Eau de Parfum Absolue is all about preciousness and elegance. The Miu Miu fragrance family explores a more feminine and sensual facet of the Miu Miu girl - introducing a more mature white flower: the Tuberose.</p>
",,,MIU MIU,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FLEUR%20D%27ARGENT%20EDP%20ABSOLUE%2050ML.jpg,No,381,,,10193897,No,No,,,,,,,,False,2024-08-06 18:08:51,2025-01-21 16:01:48,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
186,FOR HIM EXPLORER ULTRA BLUE 60ML,,,"<p>Inspired by the blue of the sky, seas, and ice-covered mountains, Montblanc Explorer Ultra Blue embraces the explorer’s adventurous spirit to embark on an epic olfactory journey. A citrus marine woody scent with luminous top notes of zesty Italian bergamot and citrus of the finest quality, a Marine accord as  beating heart of the fragrance, and an earthy base notes of patchouli, combined with refined woods with leathery facets. Signature of excellence in design and quality, the bottle’s thick glass base reveals the iconic Montblanc star representing the six glacial slopes creating the snowy peak of the mountain. Assembled by hand in the Maison’s Pelleteria in Florence, the leather-like protective sheath is printed with the elegant Ultra Blue Saffiano motif and decorated with the Montblanc emblem crafted in Montblanc’s</p>
",,,MONT BLANC,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HIM%20EXPLORER%20ULTRA%20BLUE%2060ML.jpg,No,380,,,10206564,No,No,,,,,,,,True,2024-08-06 18:08:01,2025-05-20 09:05:22,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
185,FOR HIM LEGEND EDP 50ML,,,"<p>Montblanc Legend Eau de Parfum is made for a charismatic, confident and inspiring man. The iconic bottle reveals a radiant black inner lacquering and subtle gold on the Montblanc Emblem expressing powerful character. The new version maintains Legend original notes enriched with a new facet: fresh Violet leaves, highlighted by a magnetic floral note of Magnolia and a captivating trail of vibrant wood and leather. A more concentrated interpretation with an assertive character.</p>
",,,MONT BLANC,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HIM%20LEGEND%20EDP%2050ML.jpg,No,346,,,10206549,No,No,,,,,,,,True,2024-08-06 18:08:14,2025-06-26 11:06:47,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
184,FOR HER LADY EMBLEM L'EAU EDT 75ML,,,"<p>Lady Emblem L’Eau : a fresh, luminous and radious Eau de Toilette ; a floral, feminine and delicate inspiration.  This more aerial creation inspires the lightness, poesy and evasion of a sunny and floral promenade through a garden of Hesperides  and fresh roses. A floral fruity musky fragrance conceived for an elegant and gentle woman, given with an innate grace. An unique and timeless beauty, just as the Montblanc diamond.</p>
",,,MONT BLANC,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HER%20LADY%20EMBLEM%20L%27EAU%20EDT%2075ML.jpg,No,404,,,10160474,No,No,,,,,,,,True,2024-08-06 18:08:46,2025-06-26 11:06:59,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
183,FOR HIM EMBLEM EDT 100ML,,,"<p>Montblanc EMBLEM is an elegant and sophisticated design item. Deep black, intense shine, heavy glass, emblem encapsulates Montblanc elegance and refinement. The EMBLEM man conveys a powerful aura through his strong presence and his natural charm. He single-handedly expresses elegance and refinement embodied by Montblanc. His emblematic appeal reflected by the olfactive trail he leaves behind, is developing in an unforgettable wake making a deep impression on people.</p>
",,,MONT BLANC,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HIM%20EMBLEM%20EDT%20100ML.jpg,No,413,,,10112210,No,No,,,,,,,,True,2024-08-06 18:08:44,2025-05-20 10:05:02,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
182,FOR HIM STARWALKER EDT 75ML,,,"<p>A fragrance made a new generation of men who are coming to grips with their future. Spicy top notes and sensual base notes. Tonic and ginger to stimulate, aniseed for a bourgeois touch and pepper for refinement. Woody heart notes for a sensual signature. A fragrance that speaks to both the soul and the senses.</p>
",,,MONT BLANC,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/FOR%20HIM%20STARWALKER%20EDT%2075ML.jpg,No,380,,,10035395,No,No,,,,,,,,True,2024-08-06 18:08:19,2025-06-26 11:06:35,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
181,INFUSION DE MANDARINE EDT 100ML,,,"<p>Infusion Mandarine is the first citrus to join Les Infusions de Prada, introducing a new scent memory to the collection that evokes the explosive sensation of a fresh mandarin. Blending innovative extraction methods with traditional artistry, Infusion Mandarine is an olfactory ode to an emblematic ingredient. Delicate essence of Vert de Mandarine is mixed with Orange blossom and Opoponax to add longer, sweet and bitter notes to the signature ingredient.</p>
",,,PRADA,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/INFUSION%20DE%20MANDARINE%20EDT%20100ML.jpg,No,503,,,10181643,No,No,,,,,,,,True,2024-08-06 18:08:56,2025-05-20 10:05:42,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
180,BLACK EXTREME EDT 100ML,,,"<p>Top notes are Sea Notes and Italian Lemon; middle notes are Plum and Italian Iris; base notes are Leather, Patchouli, Woody Notes and Vetiver. The composition opens with a luminous and shiny union of Italian lemon and aromatic sea notes, which lead to the fruity-gourmand heart in which the main role is played by dark plum providing characteristic, modern charm to powdery iris from Italy.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/BLACK%20EXTREME%20EDT%20100ML.jpg,No,440,,,10181992,No,No,,,,,,,,False,2024-08-06 18:08:56,2025-05-19 17:05:40,klia1,,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
179,BLACK EXTREME EDT 50ML,,,"<p>Top notes are Sea Notes and Italian Lemon; middle notes are Plum and Italian Iris; base notes are Leather, Patchouli, Woody Notes and Vetiver. The composition opens with a luminous and shiny union of Italian lemon and aromatic sea notes, which lead to the fruity-gourmand heart in which the main role is played by dark plum providing characteristic, modern charm to powdery iris from Italy.</p>
",,,TRUSSARDI,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/BLACK%20EXTREME%20EDT%2050ML.jpg,No,335,,,10181991,No,No,,,,,,,,False,2024-08-06 18:08:26,2025-07-29 09:07:59,klia1,Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
